Epoch,Train Loss,Validation Loss,Train Accuracy,Validation Accuracy,F1 Score,F2 Score,False Negative Rate,False Positive Rate,Negative Predictive Value,Positive Predictive Value,Sensitivity,Specificity,Matthews Correlation Coefficient,AUC-ROC,AUC-PR
1,0.8142858791351318,0.8890645802021027,0.5361757105943152,0.5181818181818182,0.2318840579710145,0.18518518518518517,0.8367346938775511,0.19672131147540983,0.5444444444444444,0.4,0.16326530612244897,0.8032786885245902,-0.04311226002024692,0.46303111408497827,0.4203621649267294
2,0.7849878525733948,0.8541745394468307,0.5581395348837209,0.5727272727272728,0.37333333333333335,0.3153153153153153,0.7142857142857143,0.19672131147540983,0.5833333333333334,0.5384615384615384,0.2857142857142857,0.8032786885245902,0.10410997977172129,0.5118768819003011,0.45333882480280097
3,0.7627736902236939,0.8134300112724304,0.5762273901808785,0.5545454545454546,0.3950617283950617,0.3508771929824561,0.673469387755102,0.26229508196721313,0.5769230769230769,0.5,0.32653061224489793,0.7377049180327869,0.07029363155183396,0.573435931749749,0.5026720404683072
4,0.7318898200988769,0.7767584472894669,0.6020671834625323,0.6181818181818182,0.5227272727272727,0.48936170212765956,0.5306122448979592,0.26229508196721313,0.6338028169014085,0.5897435897435898,0.46938775510204084,0.7377049180327869,0.21516231761578952,0.6463700234192037,0.5672980612789541
5,0.7081858873367309,0.7430116236209869,0.6498708010335917,0.6545454545454545,0.5957446808510638,0.5809128630705395,0.42857142857142855,0.2786885245901639,0.676923076923077,0.6222222222222222,0.5714285714285714,0.7213114754098361,0.29592534342851456,0.7059217129474741,0.6558967187382296
6,0.6873618650436402,0.7123107314109802,0.689922480620155,0.6818181818181818,0.6391752577319587,0.6352459016393442,0.3673469387755102,0.2786885245901639,0.7096774193548387,0.6458333333333334,0.6326530612244898,0.7213114754098361,0.35473680221227294,0.7467380394780863,0.7067271215849623
7,0.6643368649482727,0.6909081190824509,0.7054263565891473,0.7363636363636363,0.7070707070707071,0.7113821138211383,0.2857142857142857,0.2459016393442623,0.7666666666666667,0.7,0.7142857142857143,0.7540983606557377,0.4675245822121844,0.7768484442957511,0.7515232678112009
8,0.6419689083099365,0.6699310392141342,0.7170542635658915,0.7454545454545455,0.7142857142857143,0.7142857142857143,0.2857142857142857,0.22950819672131148,0.7704918032786885,0.7142857142857143,0.7142857142857143,0.7704918032786885,0.4847775175644028,0.7969220475075276,0.78123808912901
9,0.6316507005691528,0.6495747864246368,0.7299741602067183,0.7545454545454545,0.7216494845360825,0.7172131147540983,0.2857142857142857,0.21311475409836064,0.7741935483870968,0.7291666666666666,0.7142857142857143,0.7868852459016393,0.5022643948147305,0.8113081298093008,0.8009171074889534
10,0.6129483652114868,0.6434004008769989,0.7390180878552972,0.8,0.7608695652173914,0.7322175732217573,0.2857142857142857,0.13114754098360656,0.7910447761194029,0.813953488372093,0.7142857142857143,0.8688524590163934,0.5939676614147579,0.8176647708263632,0.8104611201066951
11,0.6000197470188141,0.6246995031833649,0.7532299741602068,0.8,0.7608695652173914,0.7322175732217573,0.2857142857142857,0.13114754098360656,0.7910447761194029,0.813953488372093,0.7142857142857143,0.8688524590163934,0.5939676614147579,0.8287052525928404,0.8230717984772216
12,0.5906220853328705,0.6090241223573685,0.748062015503876,0.8,0.7608695652173914,0.7322175732217573,0.2857142857142857,0.13114754098360656,0.7910447761194029,0.813953488372093,0.7142857142857143,0.8688524590163934,0.5939676614147579,0.8357310137169622,0.8312308358500884
13,0.5877323007583618,0.5982416272163391,0.7622739018087855,0.8,0.7608695652173914,0.7322175732217573,0.2857142857142857,0.13114754098360656,0.7910447761194029,0.813953488372093,0.7142857142857143,0.8688524590163934,0.5939676614147579,0.8424222147875544,0.8393972606406539
14,0.5778726732730866,0.5924408435821533,0.7687338501291989,0.8090909090909091,0.7692307692307693,0.7352941176470589,0.2857142857142857,0.11475409836065574,0.7941176470588235,0.8333333333333334,0.7142857142857143,0.8852459016393442,0.6133324548629985,0.8447641351622617,0.8409354325584442
15,0.5607649195194244,0.5884028673171997,0.7739018087855297,0.8090909090909091,0.7692307692307693,0.7352941176470589,0.2857142857142857,0.11475409836065574,0.7941176470588235,0.8333333333333334,0.7142857142857143,0.8852459016393442,0.6133324548629985,0.8484442957510874,0.8445282633748841
16,0.5681661427021026,0.5820050537586212,0.7816537467700259,0.8090909090909091,0.7692307692307693,0.7352941176470589,0.2857142857142857,0.11475409836065574,0.7941176470588235,0.8333333333333334,0.7142857142857143,0.8852459016393442,0.6133324548629985,0.8524590163934426,0.8476476997303679
17,0.5561460840702057,0.5711167976260185,0.7881136950904393,0.8090909090909091,0.7692307692307693,0.7352941176470589,0.2857142857142857,0.11475409836065574,0.7941176470588235,0.8333333333333334,0.7142857142857143,0.8852459016393442,0.6133324548629985,0.856473737035798,0.8520727380061663
18,0.5492458128929139,0.5601757392287254,0.7829457364341085,0.8090909090909091,0.7741935483870968,0.75,0.2653061224489796,0.13114754098360656,0.803030303030303,0.8181818181818182,0.7346938775510204,0.8688524590163934,0.6123155232303424,0.8594847775175644,0.8549562592991002
19,0.5453720235824585,0.5645602345466614,0.7984496124031008,0.8090909090909091,0.7692307692307693,0.7352941176470589,0.2857142857142857,0.11475409836065574,0.7941176470588235,0.8333333333333334,0.7142857142857143,0.8852459016393442,0.6133324548629985,0.8621612579458012,0.8569660791402753
20,0.5333167397975922,0.5531077161431313,0.7958656330749354,0.8181818181818182,0.782608695652174,0.7531380753138075,0.2653061224489796,0.11475409836065574,0.8059701492537313,0.8372093023255814,0.7346938775510204,0.8852459016393442,0.6314527117622182,0.8648377383740382,0.8599540260001912
21,0.5304257953166962,0.5480981841683388,0.8010335917312662,0.8090909090909091,0.7741935483870968,0.75,0.2653061224489796,0.13114754098360656,0.803030303030303,0.8181818181818182,0.7346938775510204,0.8688524590163934,0.6123155232303424,0.8668450986952158,0.8617044997769001
22,0.5247383606433869,0.5463686883449554,0.8036175710594315,0.8181818181818182,0.782608695652174,0.7531380753138075,0.2653061224489796,0.11475409836065574,0.8059701492537313,0.8372093023255814,0.7346938775510204,0.8852459016393442,0.6314527117622182,0.869187019069923,0.8618349402799625
23,0.5205776715278625,0.5411617830395699,0.8023255813953488,0.8181818181818182,0.782608695652174,0.7531380753138075,0.2653061224489796,0.11475409836065574,0.8059701492537313,0.8372093023255814,0.7346938775510204,0.8852459016393442,0.6314527117622182,0.8715289394446303,0.8638039069887884
24,0.5158621430397033,0.5424133688211441,0.8074935400516796,0.8090909090909091,0.7692307692307693,0.7352941176470589,0.2857142857142857,0.11475409836065574,0.7941176470588235,0.8333333333333334,0.7142857142857143,0.8852459016393442,0.6133324548629985,0.8732017397122783,0.8652205083694726
25,0.5184844362735749,0.5351773425936699,0.8087855297157622,0.8090909090909091,0.7692307692307693,0.7352941176470589,0.2857142857142857,0.11475409836065574,0.7941176470588235,0.8333333333333334,0.7142857142857143,0.8852459016393442,0.6133324548629985,0.8745399799263968,0.8664524192102769
26,0.5075575160980225,0.5306767672300339,0.8036175710594315,0.8181818181818182,0.782608695652174,0.7531380753138075,0.2653061224489796,0.11475409836065574,0.8059701492537313,0.8372093023255814,0.7346938775510204,0.8852459016393442,0.6314527117622182,0.8762127801940448,0.8658244433941982
27,0.5124873077869415,0.5322126224637032,0.8062015503875969,0.8090909090909091,0.7692307692307693,0.7352941176470589,0.2857142857142857,0.11475409836065574,0.7941176470588235,0.8333333333333334,0.7142857142857143,0.8852459016393442,0.6133324548629985,0.8768819003011041,0.8657621847065902
28,0.5068134379386902,0.5328546911478043,0.8113695090439277,0.8090909090909091,0.7692307692307693,0.7352941176470589,0.2857142857142857,0.11475409836065574,0.7941176470588235,0.8333333333333334,0.7142857142857143,0.8852459016393442,0.6133324548629985,0.8782201405152226,0.8666572498448577
29,0.5127450394630432,0.5225732624530792,0.8074935400516796,0.8181818181818182,0.782608695652174,0.7531380753138075,0.2653061224489796,0.11475409836065574,0.8059701492537313,0.8372093023255814,0.7346938775510204,0.8852459016393442,0.6314527117622182,0.8785547005687522,0.8665624466070421
30,0.49990172028541563,0.5251007825136185,0.8113695090439277,0.8181818181818182,0.7777777777777778,0.7383966244725738,0.2857142857142857,0.09836065573770492,0.7971014492753623,0.8536585365853658,0.7142857142857143,0.9016393442622951,0.6331029792948148,0.8798929407828705,0.868348473176049
31,0.4995822167396545,0.5234016180038452,0.8152454780361758,0.8181818181818182,0.7777777777777778,0.7383966244725738,0.2857142857142857,0.09836065573770492,0.7971014492753623,0.8536585365853658,0.7142857142857143,0.9016393442622951,0.6331029792948148,0.8798929407828706,0.8668575700482355
32,0.5044827079772949,0.5185056924819946,0.8152454780361758,0.8181818181818182,0.7777777777777778,0.7383966244725738,0.2857142857142857,0.09836065573770492,0.7971014492753623,0.8536585365853658,0.7142857142857143,0.9016393442622951,0.6331029792948148,0.8812311809969889,0.8683524950680052
33,0.49706475138664247,0.5151085704565048,0.8152454780361758,0.8181818181818182,0.7777777777777778,0.7383966244725738,0.2857142857142857,0.09836065573770492,0.7971014492753623,0.8536585365853658,0.7142857142857143,0.9016393442622951,0.6331029792948148,0.8815657410505187,0.868028697947474
34,0.49578785300254824,0.5183863639831543,0.8178294573643411,0.8272727272727273,0.7865168539325843,0.7415254237288136,0.2857142857142857,0.08196721311475409,0.8,0.875,0.7142857142857143,0.9180327868852459,0.6533107899693668,0.8835731013716963,0.8697780738190501
35,0.49107364177703855,0.5127649679780006,0.8165374677002584,0.8272727272727273,0.7865168539325843,0.7415254237288136,0.2857142857142857,0.08196721311475409,0.8,0.875,0.7142857142857143,0.9180327868852459,0.6533107899693668,0.8835731013716962,0.8689904710417136
36,0.4912494015693665,0.5088188424706459,0.8178294573643411,0.8272727272727273,0.7865168539325843,0.7415254237288136,0.2857142857142857,0.08196721311475409,0.8,0.875,0.7142857142857143,0.9180327868852459,0.6533107899693668,0.8859150217464035,0.8722060400995211
37,0.4894364595413208,0.5081139579415321,0.8191214470284238,0.8272727272727273,0.7865168539325843,0.7415254237288136,0.2857142857142857,0.08196721311475409,0.8,0.875,0.7142857142857143,0.9180327868852459,0.6533107899693668,0.8859150217464035,0.8710450216949643
38,0.48916422128677367,0.5095221698284149,0.8165374677002584,0.8272727272727273,0.7865168539325843,0.7415254237288136,0.2857142857142857,0.08196721311475409,0.8,0.875,0.7142857142857143,0.9180327868852459,0.6533107899693668,0.8859150217464036,0.8692638898886367
39,0.4779265022277832,0.5095333978533745,0.813953488372093,0.8272727272727273,0.7865168539325843,0.7415254237288136,0.2857142857142857,0.08196721311475409,0.8,0.875,0.7142857142857143,0.9180327868852459,0.6533107899693668,0.8869187019069923,0.8716928396315211
40,0.47733681321144106,0.5034218952059746,0.8165374677002584,0.8272727272727273,0.7865168539325843,0.7415254237288136,0.2857142857142857,0.08196721311475409,0.8,0.875,0.7142857142857143,0.9180327868852459,0.6533107899693668,0.8895951823352292,0.874724373127129
41,0.4721053469181061,0.5057103559374809,0.8165374677002584,0.8272727272727273,0.7865168539325843,0.7415254237288136,0.2857142857142857,0.08196721311475409,0.8,0.875,0.7142857142857143,0.9180327868852459,0.6533107899693668,0.8889260622281699,0.8716592920591675
42,0.47258844137191774,0.5025221258401871,0.8178294573643411,0.8272727272727273,0.7865168539325843,0.7415254237288136,0.2857142857142857,0.08196721311475409,0.8,0.875,0.7142857142857143,0.9180327868852459,0.6533107899693668,0.8892606222816996,0.8719405691811488
43,0.48016403436660765,0.4997146725654602,0.8152454780361758,0.8272727272727273,0.7865168539325843,0.7415254237288136,0.2857142857142857,0.08196721311475409,0.8,0.875,0.7142857142857143,0.9180327868852459,0.6533107899693668,0.8899297423887588,0.873630686221754
44,0.47375019669532775,0.49697351455688477,0.8152454780361758,0.8272727272727273,0.7865168539325843,0.7415254237288136,0.2857142857142857,0.08196721311475409,0.8,0.875,0.7142857142857143,0.9180327868852459,0.6533107899693668,0.890598862495818,0.8742245036819796
45,0.47053574204444887,0.49777214229106903,0.8152454780361758,0.8272727272727273,0.7865168539325843,0.7415254237288136,0.2857142857142857,0.08196721311475409,0.8,0.875,0.7142857142857143,0.9180327868852459,0.6533107899693668,0.8912679826028772,0.8746600232506316
46,0.47065922021865847,0.4971691146492958,0.8152454780361758,0.8272727272727273,0.7865168539325843,0.7415254237288136,0.2857142857142857,0.08196721311475409,0.8,0.875,0.7142857142857143,0.9180327868852459,0.6533107899693668,0.8916025426564068,0.8750781306929443
47,0.47016466975212096,0.4946679472923279,0.8178294573643411,0.8363636363636363,0.8,0.759493670886076,0.2653061224489796,0.08196721311475409,0.8115942028985508,0.8780487804878049,0.7346938775510204,0.9180327868852459,0.6709309682803822,0.8916025426564068,0.8743638091622961
48,0.46945343017578123,0.49343593418598175,0.8165374677002584,0.8363636363636363,0.8,0.759493670886076,0.2653061224489796,0.08196721311475409,0.8115942028985508,0.8780487804878049,0.7346938775510204,0.9180327868852459,0.6709309682803822,0.892271662763466,0.8747435638917875
49,0.47156557321548465,0.49375534802675247,0.8191214470284238,0.8363636363636363,0.8,0.759493670886076,0.2653061224489796,0.08196721311475409,0.8115942028985508,0.8780487804878049,0.7346938775510204,0.9180327868852459,0.6709309682803822,0.892271662763466,0.8747435638917875
50,0.47240654468536375,0.4932553097605705,0.8178294573643411,0.8272727272727273,0.7865168539325843,0.7415254237288136,0.2857142857142857,0.08196721311475409,0.8,0.875,0.7142857142857143,0.9180327868852459,0.6533107899693668,0.8926062228169956,0.8750530263884058
51,0.4621462333202362,0.4956241697072983,0.8178294573643411,0.8272727272727273,0.7865168539325843,0.7415254237288136,0.2857142857142857,0.08196721311475409,0.8,0.875,0.7142857142857143,0.9180327868852459,0.6533107899693668,0.8932753429240549,0.8756537647813071
52,0.4674026894569397,0.4936433285474777,0.8178294573643411,0.8272727272727273,0.7865168539325843,0.7415254237288136,0.2857142857142857,0.08196721311475409,0.8,0.875,0.7142857142857143,0.9180327868852459,0.6533107899693668,0.8939444630311141,0.8761428991914995
53,0.4622435486316681,0.48868245631456375,0.8165374677002584,0.8363636363636363,0.8,0.759493670886076,0.2653061224489796,0.08196721311475409,0.8115942028985508,0.8780487804878049,0.7346938775510204,0.9180327868852459,0.6709309682803822,0.8946135831381733,0.8774577974451732
54,0.4613716447353363,0.4902283251285553,0.8204134366925064,0.8363636363636363,0.8,0.759493670886076,0.2653061224489796,0.08196721311475409,0.8115942028985508,0.8780487804878049,0.7346938775510204,0.9180327868852459,0.6709309682803822,0.8942790230846437,0.8766409782882807
55,0.4541754573583603,0.4904223456978798,0.8178294573643411,0.8363636363636363,0.8,0.759493670886076,0.2653061224489796,0.08196721311475409,0.8115942028985508,0.8780487804878049,0.7346938775510204,0.9180327868852459,0.6709309682803822,0.8949481431917029,0.8778874109272703
56,0.4572016704082489,0.4851541891694069,0.8178294573643411,0.8363636363636363,0.8,0.759493670886076,0.2653061224489796,0.08196721311475409,0.8115942028985508,0.8780487804878049,0.7346938775510204,0.9180327868852459,0.6709309682803822,0.8949481431917029,0.8777124838135677
57,0.46900821566581724,0.48550502210855484,0.8204134366925064,0.8363636363636363,0.8,0.759493670886076,0.2653061224489796,0.08196721311475409,0.8115942028985508,0.8780487804878049,0.7346938775510204,0.9180327868852459,0.6709309682803822,0.8946135831381733,0.8769142169069144
58,0.46763225793838503,0.4878610819578171,0.8178294573643411,0.8363636363636363,0.8,0.759493670886076,0.2653061224489796,0.08196721311475409,0.8115942028985508,0.8780487804878049,0.7346938775510204,0.9180327868852459,0.6709309682803822,0.8949481431917029,0.8772326316458143
59,0.4682964169979095,0.4901794344186783,0.8178294573643411,0.8272727272727273,0.7865168539325843,0.7415254237288136,0.2857142857142857,0.08196721311475409,0.8,0.875,0.7142857142857143,0.9180327868852459,0.6533107899693668,0.8952827032452325,0.8777721653494492
