Epoch,Train Loss,Validation Loss,Train Accuracy,Validation Accuracy,F1 Score,F2 Score,False Negative Rate,False Positive Rate,Negative Predictive Value,Positive Predictive Value,Sensitivity,Specificity,Matthews Correlation Coefficient,AUC-ROC,AUC-PR
1,0.7704787135124207,0.7926234602928162,0.5322997416020672,0.5545454545454546,0.5242718446601942,0.54,0.4489795918367347,0.4426229508196721,0.6071428571428571,0.5,0.5510204081632653,0.5573770491803278,0.107768331558086,0.5644028103044496,0.4838440814531827
2,0.7668813920021057,0.7810381352901459,0.5697674418604651,0.5818181818181818,0.5490196078431373,0.5622489959839357,0.42857142857142855,0.4098360655737705,0.631578947368421,0.5283018867924528,0.5714285714285714,0.5901639344262295,0.16073439156014954,0.6112412177985949,0.5295395353596143
3,0.7557954382896424,0.7637821584939957,0.5930232558139535,0.6636363636363637,0.6666666666666666,0.7170542635658915,0.24489795918367346,0.4098360655737705,0.75,0.5967741935483871,0.7551020408163265,0.5901639344262295,0.3460192626494004,0.6791569086651054,0.5967799356453981
4,0.738132472038269,0.7469798028469086,0.6356589147286822,0.7363636363636363,0.7238095238095238,0.753968253968254,0.22448979591836735,0.29508196721311475,0.7962962962962963,0.6785714285714286,0.7755102040816326,0.7049180327868853,0.4776398892512701,0.7310137169621946,0.6552624388042071
5,0.7225261116027832,0.7276947051286697,0.6770025839793282,0.7454545454545455,0.7254901960784313,0.7429718875502008,0.24489795918367346,0.26229508196721313,0.7894736842105263,0.6981132075471698,0.7551020408163265,0.7377049180327869,0.49018997674554926,0.767480762796922,0.7237562231993429
6,0.7075830602645874,0.7101963609457016,0.7157622739018088,0.7363636363636363,0.7128712871287128,0.7258064516129032,0.2653061224489796,0.26229508196721313,0.7758620689655172,0.6923076923076923,0.7346938775510204,0.7377049180327869,0.47027952470230167,0.7912345265975242,0.7684468612523248
7,0.6908492708206176,0.6943349391222,0.7299741602067183,0.7272727272727273,0.7058823529411765,0.7228915662650602,0.2653061224489796,0.2786885245901639,0.7719298245614035,0.6792452830188679,0.7346938775510204,0.7213114754098361,0.4535838006138382,0.8109735697557711,0.8045495168619635
8,0.6769481158256531,0.6826171278953552,0.7377260981912145,0.7363636363636363,0.7070707070707071,0.7113821138211383,0.2857142857142857,0.2459016393442623,0.7666666666666667,0.7,0.7142857142857143,0.7540983606557377,0.4675245822121844,0.8163265306122449,0.8092534657280411
9,0.6740599250793458,0.6702004224061966,0.748062015503876,0.7454545454545455,0.7083333333333334,0.6995884773662552,0.30612244897959184,0.21311475409836064,0.7619047619047619,0.723404255319149,0.6938775510204082,0.7868852459016393,0.48303055854889504,0.827367012378722,0.8256001766470267
10,0.6622883725166321,0.6581722497940063,0.7441860465116279,0.7272727272727273,0.7,0.708502024291498,0.2857142857142857,0.26229508196721313,0.7627118644067796,0.6862745098039216,0.7142857142857143,0.7377049180327869,0.4504859988744223,0.8327199732351958,0.830004251308833
11,0.6545515179634094,0.6485366970300674,0.7532299741602068,0.7363636363636363,0.7070707070707071,0.7113821138211383,0.2857142857142857,0.2459016393442623,0.7666666666666667,0.7,0.7142857142857143,0.7540983606557377,0.4675245822121844,0.8380729340916695,0.8382771795269977
12,0.6419361805915833,0.6395230740308762,0.751937984496124,0.7363636363636363,0.7070707070707071,0.7113821138211383,0.2857142857142857,0.2459016393442623,0.7666666666666667,0.7,0.7142857142857143,0.7540983606557377,0.4675245822121844,0.8420876547340248,0.8419967790818885
13,0.6358225512504577,0.6266332268714905,0.7454780361757106,0.7545454545454545,0.7428571428571429,0.7738095238095238,0.20408163265306123,0.2786885245901639,0.8148148148148148,0.6964285714285714,0.7959183673469388,0.7213114754098361,0.5142279030518548,0.848778855804617,0.8512475521673117
14,0.6305881190299988,0.6240172386169434,0.7674418604651163,0.7545454545454545,0.7272727272727273,0.7317073170731707,0.2653061224489796,0.22950819672131148,0.7833333333333333,0.72,0.7346938775510204,0.7704918032786885,0.504258656528856,0.8494479759116761,0.847578306473669
15,0.622065703868866,0.613469734787941,0.7648578811369509,0.7545454545454545,0.7378640776699029,0.76,0.22448979591836735,0.26229508196721313,0.8035714285714286,0.7037037037037037,0.7755102040816326,0.7377049180327869,0.5102364833645183,0.8548009367681498,0.8549673382421181
16,0.6131077098846436,0.6078838557004929,0.7596899224806202,0.7636363636363637,0.7450980392156863,0.7630522088353414,0.22448979591836735,0.2459016393442623,0.8070175438596491,0.7169811320754716,0.7755102040816326,0.7540983606557377,0.5267961528772603,0.856473737035798,0.8572491849455439
17,0.6102664422988892,0.6025711894035339,0.7674418604651163,0.7727272727272727,0.7524752475247525,0.7661290322580645,0.22448979591836735,0.22950819672131148,0.8103448275862069,0.7307692307692307,0.7755102040816326,0.7704918032786885,0.5435525384661164,0.858146537303446,0.8583350865836246
18,0.6031709563732147,0.5984591841697693,0.7751937984496124,0.7727272727272727,0.7524752475247525,0.7661290322580645,0.22448979591836735,0.22950819672131148,0.8103448275862069,0.7307692307692307,0.7755102040816326,0.7704918032786885,0.5435525384661164,0.8618266978922716,0.8597122673132476
19,0.6008321952819824,0.5928317904472351,0.7777777777777778,0.7727272727272727,0.7524752475247525,0.7661290322580645,0.22448979591836735,0.22950819672131148,0.8103448275862069,0.7307692307692307,0.7755102040816326,0.7704918032786885,0.5435525384661164,0.8645031783205085,0.8634956701835514
20,0.5970929706096649,0.5868471413850784,0.7777777777777778,0.7727272727272727,0.7524752475247525,0.7661290322580645,0.22448979591836735,0.22950819672131148,0.8103448275862069,0.7307692307692307,0.7755102040816326,0.7704918032786885,0.5435525384661164,0.8651722984275678,0.8632002243184229
21,0.5880723237991333,0.5818519443273544,0.7816537467700259,0.7727272727272727,0.7524752475247525,0.7661290322580645,0.22448979591836735,0.22950819672131148,0.8103448275862069,0.7307692307692307,0.7755102040816326,0.7704918032786885,0.5435525384661164,0.8685178989628638,0.8660304026705427
22,0.6016523146629333,0.5795233324170113,0.7803617571059431,0.7727272727272727,0.7524752475247525,0.7661290322580645,0.22448979591836735,0.22950819672131148,0.8103448275862069,0.7307692307692307,0.7755102040816326,0.7704918032786885,0.5435525384661164,0.8705252592840415,0.8656697403422813
23,0.58144136428833,0.574372261762619,0.7816537467700259,0.7727272727272727,0.7524752475247525,0.7661290322580645,0.22448979591836735,0.22950819672131148,0.8103448275862069,0.7307692307692307,0.7755102040816326,0.7704918032786885,0.5435525384661164,0.8718634994981599,0.8671225331360358
24,0.5806158006191253,0.5677821189165115,0.7829457364341085,0.7636363636363637,0.7450980392156863,0.7630522088353414,0.22448979591836735,0.2459016393442623,0.8070175438596491,0.7169811320754716,0.7755102040816326,0.7540983606557377,0.5267961528772603,0.8745399799263968,0.8701933607611088
25,0.5747626996040345,0.5637315064668655,0.7803617571059431,0.7636363636363637,0.7450980392156863,0.7630522088353414,0.22448979591836735,0.2459016393442623,0.8070175438596491,0.7169811320754716,0.7755102040816326,0.7540983606557377,0.5267961528772603,0.8762127801940448,0.8725034298218712
26,0.5746499288082123,0.5632943734526634,0.7855297157622739,0.7727272727272727,0.7524752475247525,0.7661290322580645,0.22448979591836735,0.22950819672131148,0.8103448275862069,0.7307692307692307,0.7755102040816326,0.7704918032786885,0.5435525384661164,0.8772164603546336,0.8709151869221665
27,0.5730043160915375,0.5581547617912292,0.7868217054263565,0.7636363636363637,0.7450980392156863,0.7630522088353414,0.22448979591836735,0.2459016393442623,0.8070175438596491,0.7169811320754716,0.7755102040816326,0.7540983606557377,0.5267961528772603,0.8778855804616928,0.8717590827826738
28,0.5713500046730041,0.5571445152163506,0.7842377260981912,0.7818181818181819,0.76,0.7692307692307693,0.22448979591836735,0.21311475409836064,0.8135593220338984,0.7450980392156863,0.7755102040816326,0.7868852459016393,0.5605232894951176,0.8812311809969889,0.8736976721405083
29,0.5714299738407135,0.55211491137743,0.7842377260981912,0.7636363636363637,0.7450980392156863,0.7630522088353414,0.22448979591836735,0.2459016393442623,0.8070175438596491,0.7169811320754716,0.7755102040816326,0.7540983606557377,0.5267961528772603,0.8808966209434593,0.8751159639877135
30,0.5607579922676087,0.5516717359423637,0.7932816537467701,0.7909090909090909,0.7676767676767676,0.7723577235772358,0.22448979591836735,0.19672131147540983,0.8166666666666667,0.76,0.7755102040816326,0.8032786885245902,0.5777268051621993,0.8822348611575778,0.8742544290299044
