Epoch,Train Loss,Validation Loss,Train Accuracy,Validation Accuracy,F1 Score,F2 Score,False Negative Rate,False Positive Rate,Negative Predictive Value,Positive Predictive Value,Sensitivity,Specificity,Matthews Correlation Coefficient,AUC-ROC,AUC-PR
1,0.73064683675766,0.6846685409545898,0.6356589147286822,0.7272727272727273,0.6341463414634146,0.5676855895196506,0.46938775510204084,0.11475409836065574,0.7012987012987013,0.7878787878787878,0.5306122448979592,0.8852459016393442,0.4510304246690266,0.8738708598193375,0.8326173882499883
2,0.5459253215789794,0.4024213030934334,0.7609819121447028,0.8545454545454545,0.8461538461538461,0.8764940239043825,0.10204081632653061,0.18032786885245902,0.9090909090909091,0.8,0.8979591836734694,0.819672131147541,0.7133483310547061,0.9243894279023085,0.8779378797230513
3,0.39573355078697203,0.32650065049529076,0.8359173126614987,0.8454545454545455,0.8411214953271028,0.8858267716535433,0.08163265306122448,0.21311475409836064,0.9230769230769231,0.7758620689655172,0.9183673469387755,0.7868852459016393,0.7020886955187337,0.9434593509534962,0.9158601416413252
4,0.2571525494754314,0.3631291277706623,0.8953488372093024,0.8818181818181818,0.8631578947368421,0.8471074380165289,0.16326530612244897,0.08196721311475409,0.875,0.8913043478260869,0.8367346938775511,0.9180327868852459,0.7605140380731139,0.9233857477417196,0.8768657184378692
5,0.1589481870830059,0.4149839710444212,0.9418604651162791,0.8363636363636363,0.8301886792452831,0.8695652173913043,0.10204081632653061,0.21311475409836064,0.9056603773584906,0.7719298245614035,0.8979591836734694,0.7868852459016393,0.6812076594692053,0.9166945466711275,0.8608581957795572
6,0.06559902388602495,0.49776241183280945,0.9819121447028424,0.8454545454545455,0.8172043010752689,0.7916666666666666,0.22448979591836735,0.09836065573770492,0.8333333333333334,0.8636363636363636,0.7755102040816326,0.9016393442622951,0.6869881480145305,0.9146871863499498,0.8715511212133373
7,0.0954261925444007,1.6688009928911924,0.9638242894056848,0.6818181818181818,0.47761194029850745,0.37383177570093457,0.673469387755102,0.03278688524590164,0.6413043478260869,0.8888888888888888,0.32653061224489793,0.9672131147540983,0.3946402632554338,0.9013047842087655,0.843419835041778
8,0.1421175215393305,0.5663863529916853,0.9496124031007752,0.8727272727272727,0.86,0.8704453441295547,0.12244897959183673,0.13114754098360656,0.8983050847457628,0.8431372549019608,0.8775510204081632,0.8688524590163934,0.7439187738629431,0.9220475075276011,0.8636604850264368
9,0.03180028929375112,0.8772082254290581,0.9883720930232558,0.8090909090909091,0.7586206896551724,0.7051282051282052,0.32653061224489793,0.08196721311475409,0.7777777777777778,0.868421052631579,0.673469387755102,0.9180327868852459,0.6182459166360776,0.9023084643693543,0.8297419984855746
10,0.020460659922100603,0.7475237399339676,0.9922480620155039,0.7818181818181819,0.7647058823529411,0.7831325301204819,0.20408163265306123,0.22950819672131148,0.8245614035087719,0.7358490566037735,0.7959183673469388,0.7704918032786885,0.5634023290089714,0.8822348611575778,0.8277494680793315
11,0.01497114131692797,0.965923361480236,0.9974160206718347,0.8,0.7441860465116279,0.6866952789699571,0.3469387755102041,0.08196721311475409,0.7671232876712328,0.8648648648648649,0.6530612244897959,0.9180327868852459,0.6007700468343457,0.9069923051187688,0.8331978121268794
12,0.01122486332544213,0.7568466924130917,0.9961240310077519,0.8272727272727273,0.8155339805825242,0.84,0.14285714285714285,0.19672131147540983,0.875,0.7777777777777778,0.8571428571428571,0.8032786885245902,0.6565885385668573,0.8981264637002342,0.8472759947189901
13,0.005057099495024886,0.7493779223877937,0.9987080103359173,0.8454545454545455,0.8282828282828283,0.8333333333333334,0.16326530612244897,0.14754098360655737,0.8666666666666667,0.82,0.8367346938775511,0.8524590163934426,0.6879290281122142,0.9011375041820007,0.8394981406022377
