Epoch,Train Loss,Validation Loss,Train Accuracy,Validation Accuracy,F1 Score,F2 Score,False Negative Rate,False Positive Rate,Negative Predictive Value,Positive Predictive Value,Sensitivity,Specificity,Matthews Correlation Coefficient,AUC-ROC,AUC-PR
1,0.7604773044586182,0.7932194173336029,0.6098191214470284,0.5181818181818182,0.4175824175824176,0.39915966386554624,0.6122448979591837,0.3770491803278688,0.5588235294117647,0.4523809523809524,0.3877551020408163,0.6229508196721312,0.010952365265410687,0.49815991970558715,0.42509690126930433
2,0.7594148755073548,0.7850605994462967,0.6317829457364341,0.5454545454545454,0.4444444444444444,0.4219409282700422,0.5918367346938775,0.3442622950819672,0.5797101449275363,0.4878048780487805,0.40816326530612246,0.6557377049180327,0.06568314451130344,0.5530277684844429,0.4919550638662241
3,0.7508990287780761,0.7724124491214752,0.6434108527131783,0.5909090909090909,0.5161290322580645,0.5,0.5102040816326531,0.32786885245901637,0.6212121212121212,0.5454545454545454,0.4897959183673469,0.6721311475409836,0.1642797745252138,0.6677818668450987,0.654910745930299
4,0.7366052603721619,0.7609944343566895,0.686046511627907,0.6272727272727273,0.5393258426966292,0.5084745762711864,0.5102040816326531,0.26229508196721313,0.6428571428571429,0.6,0.4897959183673469,0.7377049180327869,0.2350536175551161,0.7089327534292406,0.6732262810025045
5,0.7278082942962647,0.7449640333652496,0.6886304909560723,0.6636363636363637,0.6105263157894737,0.5991735537190083,0.40816326530612246,0.2786885245901639,0.6875,0.6304347826086957,0.5918367346938775,0.7213114754098361,0.3155324200516111,0.742723318835731,0.7118207487672573
6,0.7125067114830017,0.7427561581134796,0.7157622739018088,0.6818181818181818,0.6236559139784946,0.6041666666666666,0.40816326530612246,0.2459016393442623,0.696969696969697,0.6590909090909091,0.5918367346938775,0.7540983606557377,0.35096133648568406,0.753763800602208,0.7181095354774774
7,0.7037836861610413,0.7218139320611954,0.7144702842377261,0.7,0.6597938144329897,0.6557377049180327,0.3469387755102041,0.26229508196721313,0.7258064516129032,0.6666666666666666,0.6530612244897959,0.7377049180327869,0.3916187003628873,0.7724991635998661,0.722880895680912
8,0.6903669929504395,0.7213328927755356,0.7144702842377261,0.6909090909090909,0.66,0.6680161943319838,0.32653061224489793,0.29508196721311475,0.7288135593220338,0.6470588235294118,0.673469387755102,0.7049180327868853,0.3771278051272921,0.7591167614586819,0.7066719338231902
9,0.6843270587921143,0.7182900160551071,0.7260981912144703,0.6818181818181818,0.631578947368421,0.6198347107438017,0.3877551020408163,0.26229508196721313,0.703125,0.6521739130434783,0.6122448979591837,0.7377049180327869,0.352614221553403,0.7638006022080964,0.7151604456094879
10,0.6752816534042358,0.702629953622818,0.7183462532299741,0.7090909090909091,0.68,0.6882591093117408,0.30612244897959184,0.2786885245901639,0.7457627118644068,0.6666666666666666,0.6938775510204082,0.7213114754098361,0.41380690200085724,0.7708263633322181,0.7225622319366964
11,0.6674662113189698,0.6919806450605392,0.7067183462532299,0.7272727272727273,0.7058823529411765,0.7228915662650602,0.2653061224489796,0.2786885245901639,0.7719298245614035,0.6792452830188679,0.7346938775510204,0.7213114754098361,0.4535838006138382,0.7902308464369354,0.7346432356875108
12,0.659109604358673,0.6833136826753616,0.7260981912144703,0.7272727272727273,0.7058823529411765,0.7228915662650602,0.2653061224489796,0.2786885245901639,0.7719298245614035,0.6792452830188679,0.7346938775510204,0.7213114754098361,0.4535838006138382,0.8006022080963533,0.7575708289953627
13,0.663598141670227,0.6803405433893204,0.6989664082687338,0.7363636363636363,0.7128712871287128,0.7258064516129032,0.2653061224489796,0.26229508196721313,0.7758620689655172,0.6923076923076923,0.7346938775510204,0.7377049180327869,0.47027952470230167,0.8032786885245902,0.7546856427942312
