Epoch,Train Loss,Validation Loss,Train Accuracy,Validation Accuracy,F1 Score,F2 Score,False Negative Rate,False Positive Rate,Negative Predictive Value,Positive Predictive Value,Sensitivity,Specificity,Matthews Correlation Coefficient,AUC-ROC,AUC-PR
1,0.7841045808792114,0.8079146146774292,0.4844961240310077,0.5,0.3373493975903614,0.30434782608695654,0.7142857142857143,0.32786885245901637,0.5394736842105263,0.4117647058823529,0.2857142857142857,0.6721311475409836,-0.0453378929749745,0.49146871863499497,0.4346601753176665
2,0.7784871625900268,0.789410263299942,0.5142118863049095,0.5363636363636364,0.4631578947368421,0.45454545454545453,0.5510204081632653,0.39344262295081966,0.578125,0.4782608695652174,0.4489795918367347,0.6065573770491803,0.055959809539067776,0.5570424891267982,0.5225288631960038
3,0.766881890296936,0.7892821282148361,0.5503875968992248,0.5545454545454546,0.4948453608247423,0.4918032786885246,0.5102040816326531,0.39344262295081966,0.5967741935483871,0.5,0.4897959183673469,0.6065573770491803,0.09656351515797221,0.5573770491803279,0.4992142345271041
4,0.7544799327850342,0.7698390334844589,0.603359173126615,0.6363636363636364,0.5833333333333334,0.5761316872427984,0.42857142857142855,0.3114754098360656,0.6666666666666666,0.5957446808510638,0.5714285714285714,0.6885245901639344,0.2611793625556656,0.6473737035797925,0.6241962205013325
5,0.7451092386245728,0.7536494433879852,0.6266149870801033,0.6727272727272727,0.6086956521739131,0.5857740585774058,0.42857142857142855,0.2459016393442623,0.6865671641791045,0.6511627906976745,0.5714285714285714,0.7540983606557377,0.33157230898253554,0.7129474740715958,0.7134867861180558
6,0.7324537324905396,0.7381920218467712,0.6718346253229974,0.6909090909090909,0.6458333333333334,0.6378600823045267,0.3673469387755102,0.26229508196721313,0.7142857142857143,0.6595744680851063,0.6326530612244898,0.7377049180327869,0.3721049605522803,0.7484108397457343,0.7296249159607867
7,0.7236118817329407,0.7220519036054611,0.6821705426356589,0.7181818181818181,0.6868686868686869,0.6910569105691057,0.30612244897959184,0.26229508196721313,0.75,0.68,0.6938775510204082,0.7377049180327869,0.43079050789551276,0.7878889260622282,0.7836221554042935
8,0.7057907843589782,0.7121835201978683,0.6744186046511628,0.7090909090909091,0.6666666666666666,0.6584362139917695,0.3469387755102041,0.2459016393442623,0.7301587301587301,0.6808510638297872,0.6530612244897959,0.7540983606557377,0.4090801598844852,0.8089662094345935,0.8148128792942582
9,0.6954055070877075,0.7050299346446991,0.7157622739018088,0.7090909090909091,0.673469387755102,0.673469387755102,0.32653061224489793,0.26229508196721313,0.7377049180327869,0.673469387755102,0.673469387755102,0.7377049180327869,0.41117430578788894,0.8052860488457678,0.7963563230405872
10,0.6834681820869446,0.6965677887201309,0.7325581395348837,0.7545454545454545,0.7096774193548387,0.6875,0.32653061224489793,0.18032786885245902,0.7575757575757576,0.75,0.673469387755102,0.819672131147541,0.5003065860540603,0.8210103713616594,0.8247252546264336
